data;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s)
23/01/2018;1100;0;339.8;26.8;62;2.5
23/01/2018;1200;0;757.5;28.1;56;2.8
23/01/2018;1300;0;628.3;28.6;55;2.5
23/01/2018;1400;0;1200.2;30.5;48;2.2
23/01/2018;1500;0;1781.1;31.6;42;2.4
23/01/2018;1600;0;1253;32.6;37;2.8
23/01/2018;1700;0;1152.2;32.9;37;3.2
23/01/2018;1800;0;1089.1;33.7;33;1.9
23/01/2018;1900;0;1014;33.9;30;2.8
23/01/2018;2000;0;554.2;33.6;31;2.4
23/01/2018;2100;0;89.1;32.8;32;2.5
23/01/2018;2200;0;-3.5;31.5;37;1.4
23/01/2018;2300;0;-3.5;31.1;38;2.3
24/01/2018;0;0;-3.5;30.1;42;1.5
24/01/2018;100;0;-3.3;28.4;55;3.1
24/01/2018;200;0;-3.5;27.7;62;3
24/01/2018;300;0;-3.5;27;65;2.3
24/01/2018;400;0;-3.5;26.4;67;1.9
24/01/2018;500;0;-2.9;26.2;68;2.1
24/01/2018;600;0;-2.6;26.6;64;2.8
24/01/2018;700;0;-2.8;26.5;65;1.4
24/01/2018;800;0;-3.2;25.6;67;1.5
24/01/2018;900;0;1.3;24.8;64;2
24/01/2018;1000;0;231.6;25.5;61;2.3
24/01/2018;1100;0;666.7;26.5;56;2.8
24/01/2018;1200;0;1618.7;28.6;51;4.4
24/01/2018;1300;0;2811;29.1;52;4.2
24/01/2018;1400;0;2373.2;30.2;47;4.4
24/01/2018;1500;0;2131.2;31.4;43;4.4
24/01/2018;1600;0;1400.2;30.5;45;2
24/01/2018;1700;0;1747.4;31.5;43;2.3
24/01/2018;1800;0;2279.9;34.1;34;null
24/01/2018;1900;0;1699.3;33.6;34;2.6
24/01/2018;2000;0;902.2;32.8;37;2.8
24/01/2018;2100;0;210.3;29.1;51;3.3
24/01/2018;2200;0;-1.3;28.5;55;2.6
24/01/2018;2300;0;-3.5;27.3;65;2.9
25/01/2018;0;0;-3.5;27.5;61;3.1
25/01/2018;100;0;-3.5;26.3;72;2.2
25/01/2018;200;0;-3.4;25.3;74;3.2
25/01/2018;300;0;-3.4;24.7;77;2.5
25/01/2018;400;0;-3.4;24.4;79;1.5
25/01/2018;500;0;-3.5;24.1;81;1.8
25/01/2018;600;0;-3.5;23.8;82;1.3
25/01/2018;700;0;-3.5;23.7;83;2
25/01/2018;800;0;-3.3;23.7;84;1.5
25/01/2018;900;0;3.8;23.9;84;1.2
25/01/2018;1000;0;251.8;24.4;81;1.1
25/01/2018;1100;0;727.9;25.6;74;1.6
25/01/2018;1200;0;921.7;28.2;59;2.9
25/01/2018;1300;0;2715.5;31.3;43;3.6
25/01/2018;1400;0;2911.2;30.9;45;4.4
25/01/2018;1500;0;3197.6;32.7;38;3.4
25/01/2018;1600;0;2016.5;32.7;38;1.4
25/01/2018;1700;0;1007.5;29.2;56;3.1
25/01/2018;1800;0;821.2;30.9;46;3.1
25/01/2018;1900;1.2;257.8;23.7;80;5
25/01/2018;2000;9;46.8;24.7;80;3.2
25/01/2018;2100;.6;5.2;24.2;82;2.2
25/01/2018;2200;.2;-2.7;23.5;82;1.8
25/01/2018;2300;.2;-2.9;22.8;86;1
26/01/2018;0;.2;-3.5;23.9;83;1.5
26/01/2018;100;.2;-3.5;23.4;87;2.3
26/01/2018;200;0;-3.4;23.7;86;1.2
26/01/2018;300;0;-3.3;23.5;88;.9
26/01/2018;400;0;-3.3;23;88;.9
26/01/2018;500;0;-3.3;22.8;88;.8
26/01/2018;600;0;-3.5;22.8;89;1.3
26/01/2018;700;0;-3.5;22.7;89;1
26/01/2018;800;0;-3.5;22.8;89;.9
26/01/2018;900;0;1.3;22.8;90;1.1
26/01/2018;1000;0;208.1;23.2;89;1.1
26/01/2018;1100;0;715.1;24.7;83;1.4
26/01/2018;1200;0;1529;26.5;69;.9
26/01/2018;1300;0;2099.5;28.2;59;2.2
26/01/2018;1400;0;2510.3;29.6;52;1.9
26/01/2018;1500;0;2157.1;31.2;43;2.2
26/01/2018;1600;0;1982.1;31.5;41;1
26/01/2018;1700;0;1141;31.6;40;1.2
26/01/2018;1800;0;1380.2;31.5;39;1.1
26/01/2018;1900;0;1150.9;31.7;39;.8
26/01/2018;2000;0;834.9;31.7;39;1.6
26/01/2018;2100;0;194.1;30.5;46;1.6
26/01/2018;2200;0;-2.7;27.2;58;2.7
26/01/2018;2300;0;-3.5;27.4;58;2.4
27/01/2018;0;0;-3.2;25;75;3.3
27/01/2018;100;0;-3.3;23.7;82;2.1
27/01/2018;200;0;-3.5;23.7;80;1.2
27/01/2018;300;0;-3.5;23.6;82;1.3
27/01/2018;400;.2;-3.5;23.3;85;1
27/01/2018;500;.8;-3.5;23.1;87;2
27/01/2018;600;.4;-3.2;23;88;.8
27/01/2018;700;0;-2.7;23.1;89;.8
27/01/2018;800;0;-2.9;23.2;89;1.1
27/01/2018;900;0;8.2;23.3;89;1
27/01/2018;1000;0;117.8;23.6;88;.4
27/01/2018;1100;0;244;23.2;84;3.1
27/01/2018;1200;0;322.4;23.2;88;1.5
27/01/2018;1300;0;1242.1;24.9;80;2.1
27/01/2018;1400;0;2503.7;28.3;66;3.1
27/01/2018;1500;0;2678.5;30.3;60;3
27/01/2018;1600;0;1828.7;27.3;62;3.6
27/01/2018;1700;0;1314.3;28;60;3.8
27/01/2018;1800;0;1344.8;27.7;57;3.5
27/01/2018;1900;0;464.4;27;54;5.1
27/01/2018;2000;0;486.4;27.3;56;3.1
27/01/2018;2100;0;265.3;26.3;62;3.2
27/01/2018;2200;0;-1.4;25.3;66;3.8
27/01/2018;2300;0;-3.5;24.4;70;2.9
28/01/2018;0;0;-3.5;23.7;77;2.2
28/01/2018;100;0;-3.5;22.9;82;2.2
28/01/2018;200;0;-3.5;22.4;85;1.7
28/01/2018;300;0;-3.5;22.1;87;1.7
28/01/2018;400;0;-3.5;21.7;88;1
28/01/2018;500;0;-3.5;21.7;88;.9
28/01/2018;600;0;-3.5;21.5;88;.6
28/01/2018;700;0;-3.5;21.4;89;.6
28/01/2018;800;0;-3.5;21.3;89;.3
28/01/2018;900;0;2.9;21.3;89;.8
28/01/2018;1000;0;225.7;22.2;89;.8
28/01/2018;1100;0;1186.3;24.5;75;.8
28/01/2018;1200;0;1485.7;27.6;64;2.2
28/01/2018;1300;0;1883.5;28.8;58;3.4
28/01/2018;1400;0;1707.5;29.6;53;2.7
28/01/2018;1500;0;2756.3;31.3;48;2.5
28/01/2018;1600;0;2516.3;32.2;42;3.3
28/01/2018;1700;0;3115.6;33.7;36;3
28/01/2018;1800;0;3163;33.9;34;2.4
28/01/2018;1900;0;800.1;31.1;46;5.1
28/01/2018;2000;0;294.6;28.3;54;3.3
28/01/2018;2100;0;27.9;25.9;71;1.8
28/01/2018;2200;0;-3.5;26.8;66;.8
28/01/2018;2300;0;-3.5;25;79;1.8
29/01/2018;0;.4;-3.5;24.5;83;.6
29/01/2018;100;.4;-3.5;24.4;85;.3
29/01/2018;200;.2;-3.5;24.6;84;1.7
29/01/2018;300;0;-1;23.9;83;1.8
29/01/2018;400;0;-3.3;23.6;87;1.8
29/01/2018;500;0;-2.9;23.4;88;1.5
29/01/2018;600;0;-2.8;23.4;88;1
29/01/2018;700;0;-1.7;23.7;86;.7
29/01/2018;800;0;-1.6;23.7;87;1.3
29/01/2018;900;0;.6;23.6;87;.7
29/01/2018;1000;0;84.6;24;85;.5
29/01/2018;1100;0;700.8;25.6;79;1.6
29/01/2018;1200;0;1199.4;26.5;71;2
29/01/2018;1300;0;903.7;27.1;69;3.2
29/01/2018;1400;0;2364.8;29.4;57;3.3
29/01/2018;1500;0;3912.3;31.4;49;3.8
29/01/2018;1600;0;3046.1;31.4;48;4.1
29/01/2018;1700;0;2737.6;31.6;42;3.7
29/01/2018;1800;0;2271.7;32.1;39;4.4
29/01/2018;1900;0;1637.1;32.3;38;4.1
29/01/2018;2000;0;1021.9;31.1;45;5.4
29/01/2018;2100;0;182.9;30;48;3.6
29/01/2018;2200;0;-3.1;29.3;50;2.3
29/01/2018;2300;0;-3.5;28.5;52;2.6
30/01/2018;0;0;-3.5;27.8;55;2.2
30/01/2018;100;0;-3.5;27.5;55;2.1
30/01/2018;200;0;-3.5;26.1;66;2
30/01/2018;300;0;-3.4;25.5;70;2.3
30/01/2018;400;0;-3.5;24.8;75;2.1
30/01/2018;500;0;-3.5;24.1;80;1.5
30/01/2018;600;0;-3.5;23.6;82;.8
30/01/2018;700;0;-3.5;23.5;83;1
30/01/2018;800;0;-3.4;23.7;73;1.1
30/01/2018;900;0;5;23.4;72;.7
30/01/2018;1000;0;345.7;25.2;66;1.4
30/01/2018;1100;0;1228.2;26.8;64;3.1
30/01/2018;1200;0;1948.4;28.2;55;3.2
30/01/2018;1300;0;2536;30.1;44;4.6
30/01/2018;1400;0;3260.8;32.1;39;3.6
30/01/2018;1500;0;3831;33.2;36;3.5
30/01/2018;1600;0;3739.3;34.4;31;3.7
30/01/2018;1700;0;3659.3;35.7;25;4.4
30/01/2018;1800;0;2604.2;34.9;25;4.1
30/01/2018;1900;0;1445.7;34.3;26;4.2
30/01/2018;2000;0;777.3;33.4;27;3.6
30/01/2018;2100;0;188;32.1;31;3.4
30/01/2018;2200;0;-2.7;30.7;33;2
30/01/2018;2300;0;-3.5;29.6;34;1.7
31/01/2018;0;0;-3.5;28.7;39;1.5
31/01/2018;100;0;-3.5;28.4;49;1.5
31/01/2018;200;0;-3.5;27.7;57;1.6
31/01/2018;300;0;-3.5;26.8;61;1
31/01/2018;400;0;-3.5;26;65;.3
31/01/2018;500;0;-3.5;26;63;1.6
31/01/2018;600;0;-3.5;25.5;65;1.3
31/01/2018;700;0;-3.5;25;68;1.5
31/01/2018;800;0;-3.5;24.6;68;1.7
31/01/2018;900;0;3.6;23.9;71;.7
31/01/2018;1000;0;325.4;25.9;65;1.8
31/01/2018;1100;0;1221.7;27.9;53;3.5
31/01/2018;1200;0;2113.2;29.9;44;4.4
31/01/2018;1300;0;2846.4;31.3;40;4.4
31/01/2018;1400;0;3367.7;32.6;36;3.9
31/01/2018;1500;0;3684.3;34.3;32;4.5
31/01/2018;1600;0;3791.8;34.6;30;4.8
31/01/2018;1700;0;2740.1;34.5;30;4
31/01/2018;1800;0;2691.2;35.9;26;3.6
31/01/2018;1900;0;1578.3;35;27;3.8
31/01/2018;2000;0;786.3;33.7;29;4
31/01/2018;2100;0;185;32.8;31;3.1
31/01/2018;2200;0;-.7;31.7;36;2.1
31/01/2018;2300;0;-3.5;30.7;39;2.1
01/02/2018;0;0;-3.5;29.7;43;1.5
01/02/2018;100;0;-3.5;28.8;46;1.2
01/02/2018;200;0;-3.5;28.8;47;3.3
01/02/2018;300;0;-3.5;28.4;47;2.5
01/02/2018;400;0;-3.5;26.9;50;1.6
01/02/2018;500;0;-3.5;26.5;51;2.4
01/02/2018;600;0;-3.5;26;56;3.2
01/02/2018;700;0;-3.5;25.4;61;3.3
01/02/2018;800;0;-3.5;24.7;66;1.8
01/02/2018;900;0;2.9;24;69;1.6
01/02/2018;1000;0;316.9;25.6;67;2.4
01/02/2018;1100;0;1227.3;27.9;57;3.9
01/02/2018;1200;0;2110.3;29.5;49;4.2
01/02/2018;1300;0;2850.4;32.1;40;3.8
01/02/2018;1400;0;3388.5;33.1;37;3.8
01/02/2018;1500;0;3669.1;35.1;32;4.5
01/02/2018;1600;0;3594.9;36.3;29;4
01/02/2018;1700;0;3095.9;35.5;28;2.6
01/02/2018;1800;0;2700.6;36.2;28;4.5
01/02/2018;1900;0;1782.1;36;29;4.2
01/02/2018;2000;0;898.4;34.8;31;4.2
01/02/2018;2100;0;171.3;33.6;33;3.3
01/02/2018;2200;0;-2.2;32.3;37;2.8
01/02/2018;2300;0;-3.5;31.5;40;2.1
02/02/2018;0;0;-3.5;30.7;43;2.2
02/02/2018;100;0;-3.5;30.1;46;1.9
02/02/2018;200;0;-3.5;29.5;52;2.4
02/02/2018;300;0;-3.5;28.8;53;2.8
02/02/2018;400;0;-3.5;28.3;52;2.4
02/02/2018;500;0;-3.5;27;60;.9
02/02/2018;600;0;-3.5;26.8;62;1.2
02/02/2018;700;0;-3.5;26.3;60;1.4
02/02/2018;800;0;-3.5;26;59;1.5
02/02/2018;900;0;3.7;25.5;64;1.8
02/02/2018;1000;0;225.8;25.9;65;1.6
02/02/2018;1100;0;584.1;26.8;62;2.2
02/02/2018;1200;0;1047.2;28.5;57;3.6
02/02/2018;1300;0;2164.8;30.3;51;3.4
02/02/2018;1400;0;3198.2;32.2;43;3.2
02/02/2018;1500;0;1838.7;33;39;3.4
02/02/2018;1600;0;2081.7;33.8;35;3.6
02/02/2018;1700;0;1664.3;34.2;35;3.5
02/02/2018;1800;0;1727.6;34.5;33;2.9
02/02/2018;1900;0;1193.4;33.6;35;3.4
02/02/2018;2000;0;441.5;32.8;38;3.7
02/02/2018;2100;0;112.6;27.1;68;4.4
02/02/2018;2200;0;-1.6;26;72;2.5
02/02/2018;2300;0;-3.5;24.9;77;3.4
03/02/2018;0;0;-3.5;24.8;79;3
03/02/2018;100;0;-3.5;24.8;79;2.7
03/02/2018;200;0;-3.5;24.3;81;2.4
03/02/2018;300;0;-3.3;24.5;80;2.9
03/02/2018;400;0;-3.1;24.2;81;1.5
03/02/2018;500;0;-3.3;24.2;82;1.5
03/02/2018;600;0;-3.3;24.1;83;1.5
03/02/2018;700;0;-3.1;23.9;83;1.6
03/02/2018;800;0;-2.6;23.9;83;1.1
03/02/2018;900;0;6;24;83;1.1
03/02/2018;1000;0;214.8;24.5;81;1.3
03/02/2018;1100;0;778.4;25.7;75;1.1
03/02/2018;1200;0;1539.7;27.9;64;2
03/02/2018;1300;0;1825.5;29.5;56;2.2
03/02/2018;1400;0;1967.9;30.3;53;1.7
03/02/2018;1500;0;1986.8;32;45;2
03/02/2018;1600;0;3007.3;34.4;36;null
03/02/2018;1700;0;2831.7;36.1;29;1.9
03/02/2018;1800;0;1970.2;35.5;30;2.6
03/02/2018;1900;0;954.4;35.1;28;3.2
03/02/2018;2000;0;276.8;30.3;51;5.1
03/02/2018;2100;0;69.4;28.9;52;4.2
03/02/2018;2200;0;-2.1;27;64;3.5
03/02/2018;2300;0;-3.5;25.5;74;2.6
04/02/2018;0;0;-3.3;24.9;76;3
04/02/2018;100;0;-3.4;25.3;75;2.1
04/02/2018;200;0;-3.5;24.9;80;2.3
04/02/2018;300;0;-3.5;24.4;82;1.9
04/02/2018;400;0;-3.1;24.2;84;1.9
04/02/2018;500;0;-2.3;24.3;84;1.3
04/02/2018;600;0;-3.1;24.4;83;1.6
04/02/2018;700;0;-2.7;24.2;84;1.9
04/02/2018;800;0;-3;23.9;85;1.9
04/02/2018;900;0;3.7;23.7;86;1.2
04/02/2018;1000;0;251.7;24.5;84;.9
04/02/2018;1100;0;556.9;25.4;78;1
04/02/2018;1200;0;665.4;26.2;74;1.2
04/02/2018;1300;0;1207.8;27.5;66;1.2
04/02/2018;1400;0;1685.3;28.8;54;1.1
04/02/2018;1500;0;1819.1;29.8;49;.9
04/02/2018;1600;0;2219;30.7;46;1.7
04/02/2018;1700;0;1043.1;31;44;2
04/02/2018;1800;0;1371.1;31.5;41;1.7
04/02/2018;1900;0;785.9;31.2;40;2.2
04/02/2018;2000;0;396.7;30.9;41;2
04/02/2018;2100;0;100.4;30.6;42;1.1
04/02/2018;2200;0;-2.5;30;44;.7
04/02/2018;2300;0;-3.5;29;48;.3
05/02/2018;0;0;-3.5;28.4;50;.4
05/02/2018;100;0;-3.5;27.1;65;2.7
05/02/2018;200;0;-3.5;26.3;69;2.2
05/02/2018;300;0;-3.5;25.7;69;2.1
05/02/2018;400;0;-3.5;25;71;1.6
05/02/2018;500;0;-3.5;24.4;76;2.6
05/02/2018;600;0;-3.5;23.9;80;1.8
05/02/2018;700;0;-2.8;23.9;81;2.4
05/02/2018;800;0;-3.2;24;82;1.9
05/02/2018;900;0;2.7;24.2;82;1.1
05/02/2018;1000;0;223.6;24.9;80;1.3
05/02/2018;1100;0;1123.6;26.8;71;2.5
05/02/2018;1200;0;1310;27.9;65;1.5
05/02/2018;1300;0;2186.6;29.5;58;1.2
05/02/2018;1400;0;2497.9;31.3;49;1.3
05/02/2018;1500;0;3430.4;32.4;41;1.3
05/02/2018;1600;0;2711.1;35.1;33;1.9
05/02/2018;1700;0;3472.6;36;34;null
05/02/2018;1800;0;2009.5;35;34;2.3
05/02/2018;1900;0;1181.3;33;40;4.8
05/02/2018;2000;0;304.7;30.5;52;3.9
05/02/2018;2100;0;93;28.5;62;3.7
05/02/2018;2200;0;-1.3;26.9;65;3.7
05/02/2018;2300;0;-2.9;25.9;72;3.6
06/02/2018;0;.2;-3.5;24.9;77;2.4
06/02/2018;100;1.2;-3.5;23.8;85;2
06/02/2018;200;.6;-2.7;23.8;86;1.8
06/02/2018;300;0;.1;24;84;1.4
06/02/2018;400;0;-1.1;24.1;83;.9
06/02/2018;500;0;.4;23.8;84;2.1
06/02/2018;600;0;-1.7;23.7;85;1.1
06/02/2018;700;0;-2.6;23.6;84;1.2
06/02/2018;800;0;-2;23.6;84;.9
06/02/2018;900;0;5.8;23.6;85;.6
06/02/2018;1000;0;233.9;24.1;83;1
06/02/2018;1100;0;782;25.5;77;1.3
06/02/2018;1200;0;1466.7;27.6;65;3
06/02/2018;1300;0;1902;29.1;55;4
06/02/2018;1400;0;1936.3;30.8;49;3.9
06/02/2018;1500;0;3497.8;34.3;36;3.4
06/02/2018;1600;0;1342.1;33.2;39;2.6
06/02/2018;1700;0;785.6;32.8;40;1.8
06/02/2018;1800;0;1005.2;32.5;41;2.1
06/02/2018;1900;0;626.9;32.8;40;1.4
06/02/2018;2000;0;477.4;31.9;45;2.3
06/02/2018;2100;0;125.1;31.3;49;2.2
06/02/2018;2200;0;-2;28.7;59;3.8
06/02/2018;2300;0;-3.2;26.8;70;3.1
07/02/2018;0;0;-2.6;26.2;72;2.2
07/02/2018;100;0;-2.3;25.8;73;2.7
07/02/2018;200;0;-2.1;25.6;75;2.1
07/02/2018;300;0;-3.5;25.1;77;2.2
07/02/2018;400;0;-3.5;24.8;80;1.6
07/02/2018;500;0;-3.2;24.8;82;2
07/02/2018;600;0;-3.3;24.7;82;2.5
07/02/2018;700;0;-2.7;24.8;82;1.8
07/02/2018;800;0;-2.9;24.7;81;1.6
07/02/2018;900;0;5.1;24.9;81;1.2
07/02/2018;1000;0;26.2;25.1;79;.5
07/02/2018;1100;0;233.2;25.3;79;1.4
07/02/2018;1200;0;669.1;27;72;.9
07/02/2018;1300;0;1246.5;28.1;63;1.1
07/02/2018;1400;0;1041.8;29.4;58;1.8
07/02/2018;1500;0;1503.9;30.2;52;3.6
07/02/2018;1600;0;1069.6;31;49;1.7
07/02/2018;1700;0;1228.8;31.9;47;2.6
07/02/2018;1800;0;1556.7;32.2;42;3
07/02/2018;1900;0;796.9;31.8;41;2.3
07/02/2018;2000;0;270.2;31.3;40;1
07/02/2018;2100;0;69.4;29.2;53;3.3
07/02/2018;2200;0;-1.8;27;67;2.8
07/02/2018;2300;0;-3.5;26.1;71;1.9
08/02/2018;0;0;-3.5;26.3;70;.7
08/02/2018;100;0;-2.9;26.7;73;2.9
08/02/2018;200;0;-2.7;25.6;79;3.2
08/02/2018;300;0;-2.7;24.9;84;2
08/02/2018;400;0;-.7;24.7;82;1.9
08/02/2018;500;0;-2.6;23.9;86;1.7
08/02/2018;600;0;-2.8;23.8;86;.8
08/02/2018;700;0;-2.3;23.9;86;1
08/02/2018;800;0;-1.8;24;87;1
08/02/2018;900;0;2.5;23.8;88;.9
08/02/2018;1000;.2;287.1;24.7;87;1.3
08/02/2018;1100;0;834.5;26.2;76;1.5
08/02/2018;1200;0;1300.7;28.3;64;3.4
08/02/2018;1300;0;1678.2;29.5;56;4.9
08/02/2018;1400;0;2452.6;30.8;50;3.4
08/02/2018;1500;0;2281.7;31.5;46;4.3
08/02/2018;1600;0;1942.6;33.1;40;2.7
08/02/2018;1700;0;3012;34.1;36;4.2
08/02/2018;1800;0;2740.5;32.1;44;5.2
08/02/2018;1900;0;437.2;27.3;61;2
08/02/2018;2000;0;361.9;27.2;60;5.1
08/02/2018;2100;.2;103.3;26;64;2.5
08/02/2018;2200;0;-2.2;26;64;3.1
08/02/2018;2300;0;-3.4;25.4;70;2.1
09/02/2018;0;0;-3.4;25.3;76;2.8
09/02/2018;100;0;-3.3;25.3;77;2.2
09/02/2018;200;0;-3.5;25;79;2.8
09/02/2018;300;0;-3.5;24.8;80;2.3
09/02/2018;400;0;-3.3;24.5;80;1.8
09/02/2018;500;0;-3.5;24.1;79;1.4
09/02/2018;600;0;-3.2;23.9;80;1.3
09/02/2018;700;0;-3.5;23.6;81;1
09/02/2018;800;0;-3.5;23;83;.8
09/02/2018;900;0;.3;22.7;86;.7
09/02/2018;1000;0;226.1;24.5;81;.7
09/02/2018;1100;0;1190.5;26.5;68;3.9
09/02/2018;1200;0;1774.6;28.4;54;4.8
09/02/2018;1300;0;2134.1;29.7;47;5.4
09/02/2018;1400;0;2564.9;31.5;40;4.4
09/02/2018;1500;0;3273.9;32.7;33;4.5
09/02/2018;1600;0;1827.9;32.1;34;4.5
09/02/2018;1700;0;1558.5;32.3;34;3.9
09/02/2018;1800;0;930.6;32;36;2.9
09/02/2018;1900;0;628.8;31.3;37;3.5
09/02/2018;2000;0;435.9;30.8;40;3.6
09/02/2018;2100;0;105.3;29.8;43;3.5
09/02/2018;2200;0;-1.8;28.8;50;3.1
09/02/2018;2300;0;-3.5;27.8;55;2.3
10/02/2018;0;0;-3.5;27.2;55;3.1
10/02/2018;100;0;-3.5;26.6;58;2.4
10/02/2018;200;0;-3.5;25.6;64;1.8
10/02/2018;300;0;-3.5;24.6;70;1.7
10/02/2018;400;0;-3.5;23.9;76;1.5
10/02/2018;500;0;-3.5;23.5;78;1.8
10/02/2018;600;0;-3.5;23.1;80;2.7
10/02/2018;700;0;-3.5;22.8;82;1.8
10/02/2018;800;0;-3.5;22.5;83;1.2
10/02/2018;900;0;1.2;21.8;85;.8
10/02/2018;1000;0;239.4;23;82;1
10/02/2018;1100;0;1208.2;25.9;70;1.2
10/02/2018;1200;0;1992.8;27.6;58;2.9
10/02/2018;1300;0;3066.4;29.9;46;2.4
10/02/2018;1400;0;2951.7;30.3;41;3.1
10/02/2018;1500;0;2083;31.1;40;2
10/02/2018;1600;0;1580;31.9;37;1.2
10/02/2018;1700;0;769.8;31.8;37;2.2
10/02/2018;1800;0;1578.9;31.4;38;2.3
10/02/2018;1900;0;651.6;28.9;50;6.1
10/02/2018;2000;0;248.3;28.4;55;1.5
10/02/2018;2100;0;102.3;28.9;51;2.3
10/02/2018;2200;0;-2.2;27.9;53;2.8
10/02/2018;2300;0;-3.5;26.1;64;3.1
11/02/2018;0;0;-3.4;25.2;69;2.1
11/02/2018;100;0;-3.4;25.4;66;1.9
11/02/2018;200;0;-3.3;24.9;70;2.5
11/02/2018;300;0;-2.8;24.5;72;2.4
11/02/2018;400;0;-3.1;24.2;73;1.6
11/02/2018;500;0;-3.5;23.8;75;1
11/02/2018;600;0;-3.5;23.4;77;.8
11/02/2018;700;0;-3.3;23.4;78;1
11/02/2018;800;0;-3.1;23.5;78;1.1
11/02/2018;900;0;3.9;23.7;76;.8
11/02/2018;1000;0;63.1;24;75;.5
11/02/2018;1100;0;388.9;24.9;70;.9
11/02/2018;1200;0;1402.1;26.4;63;1.4
11/02/2018;1300;0;1879.9;28.2;55;2
11/02/2018;1400;0;1741.5;28.1;55;2.4
11/02/2018;1500;0;1773.3;28.7;54;2.5
11/02/2018;1600;0;1337.5;28;63;2.2
11/02/2018;1700;0;2488.3;31.2;43;1.5
11/02/2018;1800;0;1695.5;31.7;43;1.5
11/02/2018;1900;0;1136.4;29.6;55;2.2
11/02/2018;2000;0;515.4;29.6;55;1.9
11/02/2018;2100;0;82.2;27.6;62;2.9
11/02/2018;2200;0;-3;25.8;69;2.7
11/02/2018;2300;9.2;-2;22.6;88;3
12/02/2018;0;23.8;-.4;21.7;91;1.4
12/02/2018;100;3.2;-2.1;21.7;90;1.7
12/02/2018;200;4.8;-1.6;21.2;91;2.7
12/02/2018;300;1.4;-.8;21.1;91;2.2
12/02/2018;400;.2;-2.3;21.5;91;1.1
12/02/2018;500;0;-2.4;21.5;91;.9
12/02/2018;600;0;-2.4;21.6;91;1.2
12/02/2018;700;0;-2.5;21.8;91;1.5
12/02/2018;800;0;-3.2;21.7;90;.7
12/02/2018;900;0;4;21.7;90;.5
12/02/2018;1000;0;375.1;22.5;88;1
12/02/2018;1100;0;735.9;23.8;83;.6
12/02/2018;1200;0;1665.8;25.2;75;1.6
12/02/2018;1300;0;2505.1;26.3;68;.9
12/02/2018;1400;0;2458.9;28.5;62;.9
12/02/2018;1500;0;2697.9;29.8;54;1.5
12/02/2018;1600;0;3781.5;30.7;49;2.7
12/02/2018;1700;0;2637.8;31.8;47;1.7
12/02/2018;1800;0;936.6;24.9;68;4
12/02/2018;1900;0;86.3;22.9;80;2.2
12/02/2018;2000;.2;26.9;22.3;88;2.6
12/02/2018;2100;0;16.6;22.3;86;2.8
12/02/2018;2200;0;-2;22.3;86;1.5
12/02/2018;2300;0;-2.6;22.4;85;1.5
13/02/2018;0;0;-3;22.1;87;1
13/02/2018;100;0;-3.2;22.1;87;1.5
13/02/2018;200;0;-3.1;21.9;87;1.5
13/02/2018;300;0;-3.5;21.9;87;.8
13/02/2018;400;0;-3.5;21.8;87;.7
13/02/2018;500;0;-3.1;21.9;87;1
13/02/2018;600;0;-3.5;21.6;88;1.2
13/02/2018;700;0;-3.5;21.4;89;1.2
13/02/2018;800;0;-3;21.5;90;.9
13/02/2018;900;0;.3;22;89;.9
13/02/2018;1000;0;164.4;22.6;87;.4
13/02/2018;1100;0;579.4;23.9;82;.4
13/02/2018;1200;0;1606.7;25.6;71;.8
13/02/2018;1300;0;2107.4;27.2;65;1.1
13/02/2018;1400;0;2133.1;29;55;2.7
13/02/2018;1500;0;1534.1;28.7;58;1.5
13/02/2018;1600;0;1846.9;29.9;54;1.1
13/02/2018;1700;.2;3403.5;30.6;51;2.7
13/02/2018;1800;0;2568.2;30.8;46;1.7
13/02/2018;1900;0;1504.5;26.9;73;4.3
13/02/2018;2000;0;626.2;25.1;77;2.7
13/02/2018;2100;0;34.9;23.8;78;3
13/02/2018;2200;0;-2.9;23.6;79;1.4
13/02/2018;2300;0;-3.5;23.5;78;2
14/02/2018;0;0;-3.3;23.4;80;2.4
14/02/2018;100;0;-3.1;23.4;85;2.4
14/02/2018;200;0;-2;23;83;2.3
14/02/2018;300;0;-3.2;22.7;84;1.8
14/02/2018;400;0;-2.8;22.7;84;1.7
14/02/2018;500;0;-2.8;22.6;84;1.1
14/02/2018;600;0;-2;22.9;83;1.7
14/02/2018;700;0;-2.7;22.6;84;1.3
14/02/2018;800;0;-1.5;22;84;1.5
14/02/2018;900;0;-.9;22;86;1.4
14/02/2018;1000;0;148.8;22.3;86;1.2
14/02/2018;1100;0;341;22.9;84;1.5
14/02/2018;1200;0;879.2;24;78;1.8
14/02/2018;1300;0;1808.4;26.3;70;1.4
14/02/2018;1400;0;1448.5;26.8;66;1
14/02/2018;1500;0;1963.9;28.2;61;2
14/02/2018;1600;0;2376.7;29.1;56;1.4
14/02/2018;1700;0;1853.5;29.2;60;1.8
14/02/2018;1800;19;901.7;22.2;90;3.6
14/02/2018;1900;5.6;120.7;22.9;91;1.3
14/02/2018;2000;2.4;17.5;22.9;90;1.1
