data;volume;Hora Medicao;PRECIPITACAO TOTAL, HORARIO(mm);RADIACAO GLOBAL(Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA(°C);UMIDADE RELATIVA DO AR, HORARIA(%);VENTO, VELOCIDADE HORARIA(m/s);variacao_volume
2021-10-04;44.82;1100;0.0;1321.0;27.4;73.0;1.6;0.0
2021-10-04;44.82;1000;0.0;329.9;24.9;79.0;1.4;0.0
2021-10-04;44.82;400;0.0;0.0;23.2;85.0;0.5;0.0
2021-10-04;44.82;0;0.0;0.0;24.9;75.0;1.1;0.0
2021-10-04;44.82;2200;0.0;0.0;27.8;64.0;1.1;0.0
2021-10-04;44.82;2300;0.0;0.0;26.7;68.0;1.4;0.0
2021-10-04;44.82;1200;0.0;2224.4;29.2;65.0;2.1;0.0
2021-10-04;44.82;2100;0.0;115.4;29.3;58.0;1.9;0.0
2021-10-04;44.82;2000;0.0;702.7;31.8;49.0;2.6;0.0
2021-10-04;44.82;1900;0.0;699.3;32.5;46.0;3.3;0.0
2021-10-04;44.82;1700;0.0;1687.5;32.8;46.0;2.6;0.0
2021-10-04;44.82;1600;0.0;1848.0;32.6;46.0;2.7;0.0
2021-10-04;44.82;1500;0.0;1639.2;31.3;54.0;2.1;0.0
2021-10-04;44.82;1400;0.0;2232.9;31.8;53.0;2.7;0.0
2021-10-04;44.82;1300;0.0;1807.3;29.6;64.0;1.9;0.0
2021-10-04;44.82;1800;0.0;1287.8;33.2;48.0;2.1;0.0
2021-10-05;44.68;200;0.0;0.0;22.9;89.0;1.0;-0.14000000000000057
2021-10-05;44.68;300;0.0;0.0;22.9;89.0;1.0;0.0
2021-10-05;44.68;400;0.0;0.0;22.5;91.0;1.1;0.0
2021-10-05;44.68;0;0.0;0.0;23.6;85.0;1.5;0.0
2021-10-05;44.68;100;0.0;0.0;22.9;88.0;0.6;0.0
2021-10-05;44.68;700;0.0;0.0;21.3;96.0;0.8;0.0
2021-10-05;44.68;800;0.0;0.0;21.1;96.0;1.1;0.0
2021-10-05;44.68;900;0.0;8.3;21.0;96.0;1.4;0.0
2021-10-05;44.68;1100;0.0;1332.8;26.4;73.0;2.9;0.0
2021-10-05;44.68;600;0.0;0.0;21.3;95.0;0.7;0.0
2021-10-05;44.68;1000;0.0;460.0;24.1;81.0;2.9;0.0
2021-10-05;44.68;500;0.0;0.0;22.0;94.0;0.4;0.0
2021-10-05;44.68;1200;0.0;1684.3;27.3;67.0;3.2;0.0
2021-10-05;44.68;1500;0.0;3077.4;30.6;54.0;3.0;0.0
2021-10-05;44.68;1600;0.0;2167.8;30.5;54.0;2.7;0.0
2021-10-05;44.68;1800;0.0;1468.1;30.5;53.0;2.9;0.0
2021-10-05;44.68;1300;0.0;2500.2;28.0;62.0;3.6;0.0
2021-10-05;44.68;2000;0.0;330.3;28.0;66.0;1.9;0.0
2021-10-05;44.68;1400;0.0;2640.7;29.2;58.0;3.1;0.0
2021-10-05;44.68;2100;0.0;46.9;26.5;70.0;1.6;0.0
2021-10-05;44.68;2200;0.0;0.0;25.2;74.0;1.7;0.0
2021-10-05;44.68;2300;0.0;0.0;24.4;77.0;1.5;0.0
2021-10-05;44.68;1900;0.0;774.7;29.6;59.0;2.1;0.0
2021-10-05;44.68;1700;0.0;2591.2;31.5;50.0;4.0;0.0
2021-10-06;44.55;900;0.0;3.2;23.7;90.0;0.9;-0.13000000000000256
2021-10-06;44.55;800;0.0;0.0;23.7;91.0;1.6;0.0
2021-10-06;44.55;700;0.0;0.0;23.7;91.0;1.9;0.0
2021-10-06;44.55;600;0.0;0.0;23.7;90.0;1.7;0.0
2021-10-06;44.55;500;0.0;0.0;24.1;88.0;1.0;0.0
2021-10-06;44.55;300;0.0;0.0;25.1;81.0;1.3;0.0
2021-10-06;44.55;200;0.0;0.0;25.6;80.0;2.3;0.0
2021-10-06;44.55;100;0.0;0.0;26.4;70.0;1.6;0.0
2021-10-06;44.55;0;0.0;0.0;26.8;67.0;1.5;0.0
2021-10-06;44.55;1000;0.0;301.6;25.9;77.0;1.7;0.0
2021-10-06;44.55;400;0.0;0.0;24.6;86.0;1.2;0.0
2021-10-06;44.55;1100;0.0;1168.3;27.6;63.0;3.0;0.0
2021-10-06;44.55;1200;0.0;1802.6;29.1;54.0;3.9;0.0
2021-10-06;44.55;1900;0.0;1676.5;35.0;29.0;3.0;0.0
2021-10-06;44.55;1300;0.0;2610.9;31.3;47.0;3.1;0.0
2021-10-06;44.55;2300;0.0;0.0;28.2;50.0;2.0;0.0
2021-10-06;44.55;2200;0.0;60.6;31.1;40.0;2.2;0.0
2021-10-06;44.55;2100;0.0;60.6;31.1;40.0;2.2;0.0
2021-10-06;44.55;2000;0.0;274.1;34.0;33.0;1.6;0.0
2021-10-06;44.55;1800;0.0;2454.9;35.5;30.0;2.9;0.0
2021-10-06;44.55;1700;0.0;2734.6;35.4;33.0;2.9;0.0
2021-10-06;44.55;1600;0.0;3296.4;35.1;33.0;2.4;0.0
2021-10-06;44.55;1500;0.0;3304.8;34.2;35.0;3.0;0.0
2021-10-06;44.55;1400;0.0;3047.9;33.5;38.0;3.2;0.0
2021-10-07;44.55;100;0.0;0.0;25.5;58.0;1.1;0.0
2021-10-07;44.55;200;0.0;0.0;24.3;61.0;1.5;0.0
2021-10-07;44.55;300;0.0;0.0;23.7;64.0;0.5;0.0
2021-10-07;44.55;400;0.0;0.0;23.1;66.0;0.9;0.0
2021-10-07;44.55;0;0.0;0.0;26.9;55.0;1.4;0.0
2021-10-07;44.55;500;0.0;0.0;22.3;69.0;0.5;0.0
2021-10-07;44.55;700;0.0;0.0;21.0;77.0;1.8;0.0
2021-10-07;44.55;800;0.0;0.0;21.0;82.0;1.0;0.0
2021-10-07;44.55;900;0.0;2.1;21.3;82.0;1.1;0.0
2021-10-07;44.55;1000;0.0;126.1;22.7;81.0;0.9;0.0
2021-10-07;44.55;600;0.0;0.0;22.4;71.0;0.5;0.0
2021-10-07;44.55;1100;0.0;855.3;25.9;71.0;2.3;0.0
2021-10-07;44.55;1200;0.0;1907.5;29.0;56.0;3.9;0.0
2021-10-07;44.55;1900;0.0;1225.4;32.1;37.0;3.0;0.0
2021-10-07;44.55;1500;0.0;3269.3;33.4;36.0;3.2;0.0
2021-10-07;44.55;1600;0.0;3144.6;33.4;35.0;4.1;0.0
2021-10-07;44.55;1700;0.0;2179.7;32.0;37.0;4.1;0.0
2021-10-07;44.55;1800;0.0;2063.0;33.0;36.0;3.5;0.0
2021-10-07;44.55;1400;0.0;3060.2;31.1;44.0;4.7;0.0
2021-10-07;44.55;2000;0.0;273.0;31.5;38.0;4.0;0.0
2021-10-07;44.55;2100;0.0;62.4;30.0;39.0;2.8;0.0
2021-10-07;44.55;2200;0.0;0.0;28.5;42.0;1.3;0.0
2021-10-07;44.55;1300;0.0;2387.3;30.0;48.0;4.1;0.0
2021-10-07;44.55;2300;0.0;0.0;27.5;45.0;1.4;0.0
2021-10-08;44.28;100;0.0;0.0;27.3;44.0;1.1;-0.269999999999996
2021-10-08;44.28;600;0.0;0.0;24.2;55.0;1.1;0.0
2021-10-08;44.28;1000;0.0;311.4;25.6;58.0;1.8;0.0
2021-10-08;44.28;900;0.0;1.6;23.0;64.0;1.0;0.0
2021-10-08;44.28;800;0.0;0.0;23.3;61.0;1.4;0.0
2021-10-08;44.28;700;0.0;0.0;23.6;59.0;0.5;0.0
2021-10-08;44.28;300;0.0;0.0;25.6;49.0;0.9;0.0
2021-10-08;44.28;500;0.0;0.0;25.6;50.0;0.7;0.0
2021-10-08;44.28;400;0.0;0.0;25.5;52.0;1.1;0.0
2021-10-08;44.28;200;0.0;0.0;26.2;47.0;0.6;0.0
2021-10-08;44.28;1100;0.0;738.1;27.8;58.0;2.6;0.0
2021-10-08;44.28;0;0.0;0.0;28.7;40.0;1.6;0.0
2021-10-08;44.28;1400;0.0;3209.2;32.2;44.0;3.2;0.0
2021-10-08;44.28;1200;0.0;1756.1;28.9;54.0;3.7;0.0
2021-10-08;44.28;2300;0.0;0.0;30.5;42.0;2.3;0.0
2021-10-08;44.28;2200;0.0;0.0;31.2;40.0;2.1;0.0
2021-10-08;44.28;2000;0.0;455.7;34.5;33.0;2.7;0.0
2021-10-08;44.28;1900;0.0;1072.6;35.1;32.0;2.5;0.0
2021-10-08;44.28;2100;0.0;51.5;32.7;37.0;3.4;0.0
2021-10-08;44.28;1700;0.0;3123.7;35.0;37.0;2.9;0.0
2021-10-08;44.28;1600;0.0;3398.0;34.4;37.0;2.9;0.0
2021-10-08;44.28;1500;0.0;3426.4;33.5;40.0;2.7;0.0
2021-10-08;44.28;1300;0.0;2780.8;31.0;47.0;3.5;0.0
2021-10-08;44.28;1800;0.0;2042.2;34.6;33.0;2.5;0.0
2021-10-09;44.14;400;0.0;0.0;25.2;56.0;2.0;-0.14000000000000057
2021-10-09;44.14;100;0.0;0.0;28.4;38.0;1.2;0.0
2021-10-09;44.14;200;0.0;0.0;27.7;41.0;2.9;0.0
2021-10-09;44.14;300;0.0;0.0;26.2;52.0;1.7;0.0
2021-10-09;44.14;0;0.0;0.0;29.6;35.0;1.5;0.0
2021-10-09;44.14;1000;0.0;395.2;24.1;72.0;1.4;0.0
2021-10-09;44.14;700;0.0;0.0;22.8;72.0;1.0;0.0
2021-10-09;44.14;800;0.0;0.0;22.0;74.0;0.8;0.0
2021-10-09;44.14;900;0.0;13.6;21.8;73.0;0.4;0.0
2021-10-09;44.14;500;0.0;0.0;24.2;61.0;2.0;0.0
2021-10-09;44.14;600;0.0;0.0;23.6;66.0;2.1;0.0
2021-10-09;44.14;1100;0.0;1413.8;26.7;59.0;3.0;0.0
2021-10-09;44.14;1200;0.0;2191.8;28.8;48.0;3.9;0.0
2021-10-09;44.14;1900;0.0;1804.2;36.3;26.0;2.2;0.0
2021-10-09;44.14;1400;0.0;3387.9;33.6;33.0;4.2;0.0
2021-10-09;44.14;1500;0.0;3538.0;34.1;34.0;3.2;0.0
2021-10-09;44.14;1600;0.0;3442.9;35.5;31.0;2.4;0.0
2021-10-09;44.14;1800;0.0;2601.2;36.3;29.0;2.3;0.0
2021-10-09;44.14;1700;0.0;3132.0;35.7;28.0;1.8;0.0
2021-10-09;44.14;2000;0.0;878.1;35.7;25.0;2.4;0.0
2021-10-09;44.14;2100;0.0;100.5;34.0;27.0;2.1;0.0
2021-10-09;44.14;2200;0.0;0.0;32.3;30.0;2.0;0.0
2021-10-09;44.14;2300;0.0;0.0;31.2;33.0;2.3;0.0
2021-10-09;44.14;1300;0.0;2835.3;31.1;42.0;2.8;0.0
2021-10-10;44.14;100;0.0;0.0;28.7;63.0;3.5;0.0
2021-10-10;44.14;600;0.0;0.0;25.2;77.0;2.2;0.0
2021-10-10;44.14;1000;0.0;603.5;27.2;65.0;4.3;0.0
2021-10-10;44.14;900;0.0;33.8;25.6;74.0;0.9;0.0
2021-10-10;44.14;800;0.0;0.0;25.4;74.0;0.9;0.0
2021-10-10;44.14;700;0.0;0.0;25.3;75.0;0.7;0.0
2021-10-10;44.14;300;0.0;0.0;26.3;75.0;2.2;0.0
2021-10-10;44.14;500;0.0;0.0;25.6;76.0;2.7;0.0
2021-10-10;44.14;400;0.0;0.0;26.1;75.0;2.5;0.0
2021-10-10;44.14;200;0.0;0.0;27.5;70.0;2.8;0.0
2021-10-10;44.14;1100;0.0;1616.8;28.7;56.0;5.3;0.0
2021-10-10;44.14;0;0.0;0.0;30.7;42.0;2.0;0.0
2021-10-10;44.14;1400;0.0;3386.3;33.9;40.0;3.9;0.0
2021-10-10;44.14;1200;0.0;2036.5;29.9;52.0;4.4;0.0
2021-10-10;44.14;2300;0.0;0.0;30.3;40.0;2.6;0.0
2021-10-10;44.14;2200;0.0;0.0;31.4;37.0;2.2;0.0
2021-10-10;44.14;2000;0.0;1266.9;34.4;33.0;3.3;0.0
2021-10-10;44.14;1900;0.0;1266.9;34.4;33.0;3.3;0.0
2021-10-10;44.14;2100;0.0;57.3;32.7;35.0;2.7;0.0
2021-10-10;44.14;1700;0.0;2655.2;35.6;33.0;3.2;0.0
2021-10-10;44.14;1600;0.0;3257.2;34.9;35.0;2.8;0.0
2021-10-10;44.14;1500;0.0;3542.1;34.6;36.0;3.8;0.0
2021-10-10;44.14;1300;0.0;3016.5;31.1;46.0;4.1;0.0
2021-10-10;44.14;1800;0.0;1486.9;34.8;34.0;3.1;0.0
2021-10-11;44.01;600;0.0;0.0;25.2;62.0;1.4;-0.13000000000000256
2021-10-11;44.01;900;0.0;57.1;24.6;67.0;1.5;0.0
2021-10-11;44.01;800;0.0;0.0;24.7;65.0;1.6;0.0
2021-10-11;44.01;700;0.0;0.0;24.6;64.0;1.6;0.0
2021-10-11;44.01;500;0.0;0.0;25.6;60.0;0.7;0.0
2021-10-11;44.01;1000;0.0;242.1;24.7;69.0;1.4;0.0
2021-10-11;44.01;300;0.0;0.0;26.9;53.0;2.3;0.0
2021-10-11;44.01;200;0.0;0.0;28.0;47.0;2.3;0.0
2021-10-11;44.01;100;0.0;0.0;28.6;44.0;1.0;0.0
2021-10-11;44.01;0;0.0;0.0;29.1;41.0;1.5;0.0
2021-10-11;44.01;400;0.0;0.0;26.2;57.0;1.0;0.0
2021-10-11;44.01;1100;0.0;322.5;25.3;66.0;0.9;0.0
2021-10-11;44.01;1200;0.0;703.1;26.8;62.0;1.0;0.0
2021-10-11;44.01;1900;0.0;1135.1;34.6;28.0;3.1;0.0
2021-10-11;44.01;2300;0.0;0.0;29.9;34.0;1.4;0.0
2021-10-11;44.01;2200;0.0;0.0;31.0;32.0;1.3;0.0
2021-10-11;44.01;2100;0.0;56.8;32.7;29.0;2.1;0.0
2021-10-11;44.01;2000;0.0;591.5;34.4;26.0;2.8;0.0
2021-10-11;44.01;1300;0.0;1023.2;29.0;55.0;1.0;0.0
2021-10-11;44.01;1800;0.0;1950.0;35.3;27.0;2.6;0.0
2021-10-11;44.01;1600;0.0;2529.3;34.9;34.0;3.3;0.0
2021-10-11;44.01;1500;0.0;2751.0;32.1;41.0;2.9;0.0
2021-10-11;44.01;1400;0.0;2347.2;30.8;49.0;2.6;0.0
2021-10-11;44.01;1700;0.0;2382.5;34.7;34.0;3.0;0.0
2021-10-12;44.01;100;0.0;0.0;30.1;59.0;1.7;0.0
2021-10-12;44.01;200;0.0;0.0;30.3;56.0;3.0;0.0
2021-10-12;44.01;300;0.0;0.0;29.2;59.0;2.5;0.0
2021-10-12;44.01;400;0.0;0.0;28.5;61.0;2.4;0.0
2021-10-12;44.01;0;0.0;0.0;31.0;55.0;2.1;0.0
2021-10-12;44.01;500;0.0;0.0;27.6;60.0;2.8;0.0
2021-10-12;44.01;700;0.0;0.0;25.9;59.0;1.8;0.0
2021-10-12;44.01;800;0.0;0.0;25.8;65.0;2.7;0.0
2021-10-12;44.01;900;0.0;62.0;25.8;67.0;1.4;0.0
2021-10-12;44.01;1000;0.0;390.8;26.5;65.0;1.5;0.0
2021-10-12;44.01;600;0.0;0.0;26.7;56.0;2.2;0.0
2021-10-12;44.01;1100;0.0;608.1;26.9;65.0;2.0;0.0
2021-10-12;44.01;1200;0.0;735.7;28.2;60.0;2.6;0.0
2021-10-12;44.01;1900;0.0;963.2;35.6;34.0;2.2;0.0
2021-10-12;44.01;1500;0.0;1455.1;31.1;49.0;3.2;0.0
2021-10-12;44.01;1600;0.0;2666.5;33.7;44.0;2.3;0.0
2021-10-12;44.01;1700;0.0;2574.2;34.3;39.0;3.3;0.0
2021-10-12;44.01;1800;0.0;2602.3;34.7;37.0;3.0;0.0
2021-10-12;44.01;1400;0.0;1284.7;30.2;52.0;2.0;0.0
2021-10-12;44.01;2000;0.0;620.9;33.7;39.0;2.9;0.0
2021-10-12;44.01;2100;0.0;119.8;33.2;41.0;2.6;0.0
2021-10-12;44.01;2200;0.0;0.0;32.6;43.0;1.6;0.0
2021-10-12;44.01;1300;0.0;1101.9;29.3;57.0;2.6;0.0
2021-10-12;44.01;2300;0.0;0.0;31.8;46.0;3.4;0.0
2021-11-01;42.34;0;0.0;0.0;26.9;65.0;2.1;-1.6699999999999946
2021-11-01;42.34;900;0.0;9.6;23.3;83.0;1.2;0.0
2021-11-01;42.34;800;0.0;0.0;23.5;78.0;0.8;0.0
2021-11-01;42.34;700;0.0;0.0;23.5;78.0;0.8;0.0
2021-11-01;42.34;600;0.0;0.0;24.0;74.0;1.0;0.0
2021-11-01;42.34;1100;0.0;896.0;26.1;68.0;2.2;0.0
2021-11-01;42.34;400;0.0;0.0;25.1;67.0;2.8;0.0
2021-11-01;42.34;300;0.0;0.0;25.3;70.0;1.8;0.0
2021-11-01;42.34;200;0.0;0.0;25.6;72.0;2.1;0.0
2021-11-01;42.34;100;0.0;0.0;26.9;65.0;2.1;0.0
2021-11-01;42.34;1000;0.0;210.8;24.0;80.0;1.6;0.0
2021-11-01;42.34;500;0.0;0.0;24.3;71.0;1.5;0.0
2021-11-01;42.34;1200;0.0;1866.4;28.1;53.0;1.5;0.0
2021-11-01;42.34;1300;0.0;2477.2;30.7;42.0;3.1;0.0
2021-11-01;42.34;2200;0.0;0.2;30.1;48.0;1.1;0.0
2021-11-01;42.34;2100;0.0;193.5;31.4;44.0;2.4;0.0
2021-11-01;42.34;2000;0.0;438.1;32.8;41.0;1.6;0.0
2021-11-01;42.34;1900;0.0;500.8;32.8;42.0;1.5;0.0
2021-11-01;42.34;2300;0.0;0.0;29.9;48.0;0.7;0.0
2021-11-01;42.34;1700;0.0;2953.9;33.4;38.0;1.3;0.0
2021-11-01;42.34;1600;0.0;2487.2;33.0;40.0;1.5;0.0
2021-11-01;42.34;1500;0.0;2668.1;32.4;40.0;2.5;0.0
2021-11-01;42.34;1400;0.0;3496.2;32.5;40.0;3.1;0.0
2021-11-01;42.34;1800;0.0;2309.7;33.7;39.0;2.4;0.0
2021-11-02;42.23;900;0.0;7.1;23.7;91.0;0.8;-0.11000000000000654
2021-11-02;42.23;800;0.0;0.0;23.4;94.0;0.5;0.0
2021-11-02;42.23;700;0.0;0.0;23.4;94.0;1.0;0.0
2021-11-02;42.23;600;0.0;0.0;23.5;93.0;0.5;0.0
2021-11-02;42.23;500;0.0;0.0;23.8;91.0;1.0;0.0
2021-11-02;42.23;300;0.0;0.3;24.1;89.0;1.3;0.0
2021-11-02;42.23;200;0.0;0.3;24.0;90.0;1.8;0.0
2021-11-02;42.23;100;0.0;0.0;24.1;88.0;1.5;0.0
2021-11-02;42.23;0;0.0;1.3;24.5;87.0;1.1;0.0
2021-11-02;42.23;1000;0.0;224.6;25.5;83.0;0.4;0.0
2021-11-02;42.23;400;0.0;0.0;24.1;90.0;1.6;0.0
2021-11-02;42.23;1100;0.0;1123.8;27.6;75.0;1.7;0.0
2021-11-02;42.23;1200;0.0;1917.1;29.3;66.0;3.1;0.0
2021-11-02;42.23;1900;0.0;629.7;30.2;62.0;3.0;0.0
2021-11-02;42.23;1300;0.0;2876.2;31.1;58.0;3.8;0.0
2021-11-02;42.23;2300;0.0;0.0;25.8;81.0;1.5;0.0
2021-11-02;42.23;2200;0.0;0.0;26.2;79.0;1.6;0.0
2021-11-02;42.23;2100;0.0;77.9;28.1;69.0;2.4;0.0
2021-11-02;42.23;2000;0.0;413.6;28.8;63.0;1.7;0.0
2021-11-02;42.23;1800;0.0;1042.4;29.2;63.0;4.1;0.0
2021-11-02;42.23;1700;0.0;3484.7;34.2;43.0;2.4;0.0
2021-11-02;42.23;1600;0.0;2399.2;35.3;45.0;2.9;0.0
2021-11-02;42.23;1500;0.0;3168.9;33.7;45.0;3.4;0.0
2021-11-02;42.23;1400;0.0;3135.8;32.5;51.0;3.8;0.0
2021-11-03;42.23;900;0.0;7.3;22.2;96.0;0.9;0.0
2021-11-03;42.23;800;0.0;0.0;22.3;95.0;0.8;0.0
2021-11-03;42.23;700;0.0;0.0;22.6;93.0;0.5;0.0
2021-11-03;42.23;600;0.0;0.0;23.0;92.0;0.9;0.0
2021-11-03;42.23;500;0.0;0.0;22.7;93.0;0.8;0.0
2021-11-03;42.23;0;0.0;0.0;25.7;73.0;2.0;0.0
2021-11-03;42.23;300;0.0;0.0;24.1;85.0;1.6;0.0
2021-11-03;42.23;200;0.0;0.0;23.8;86.0;1.4;0.0
2021-11-03;42.23;100;0.0;0.0;24.4;83.0;1.1;0.0
2021-11-03;42.23;1000;0.0;250.6;23.8;93.0;0.7;0.0
2021-11-03;42.23;400;0.0;0.0;23.3;90.0;1.5;0.0
2021-11-03;42.23;1100;0.0;1125.1;26.3;77.0;0.8;0.0
2021-11-03;42.23;1200;0.0;1685.4;27.6;72.0;1.3;0.0
2021-11-03;42.23;1900;0.0;1487.7;32.3;49.0;3.1;0.0
2021-11-03;42.23;1300;0.0;2417.9;29.0;64.0;2.8;0.0
2021-11-03;42.23;2200;0.0;0.0;27.7;66.0;0.8;0.0
2021-11-03;42.23;2100;0.0;172.8;29.4;59.0;2.0;0.0
2021-11-03;42.23;2000;0.0;1047.5;31.7;50.0;2.8;0.0
2021-11-03;42.23;2300;0.0;0.0;26.8;71.0;1.5;0.0
2021-11-03;42.23;1800;0.0;2477.5;33.0;49.0;2.6;0.0
2021-11-03;42.23;1700;0.0;1844.7;32.6;55.0;1.3;0.0
2021-11-03;42.23;1600;0.0;1797.2;30.5;60.0;1.5;0.0
2021-11-03;42.23;1500;0.0;2914.5;30.2;59.0;1.8;0.0
2021-11-03;42.23;1400;0.0;1816.2;30.2;61.0;1.7;0.0
2021-11-04;42.11;100;0.0;0.0;26.5;71.0;2.5;-0.11999999999999744
2021-11-04;42.11;200;0.6;0.6;22.6;92.0;4.8;0.0
2021-11-04;42.11;300;2.8;0.1;22.1;95.0;3.4;0.0
2021-11-04;42.11;400;2.4;0.0;21.9;96.0;0.9;0.0
2021-11-04;42.11;0;0.0;0.0;26.6;68.0;0.3;0.0
2021-11-04;42.11;500;3.4;0.0;21.9;97.0;1.7;0.0
2021-11-04;42.11;700;0.0;0.0;22.0;97.0;0.9;0.0
2021-11-04;42.11;800;0.0;0.0;21.8;98.0;0.8;0.0
2021-11-04;42.11;900;0.0;5.0;22.2;98.0;1.1;0.0
2021-11-04;42.11;1000;0.0;185.7;22.5;97.0;0.8;0.0
2021-11-04;42.11;600;0.2;0.1;21.8;97.0;1.3;0.0
2021-11-04;42.11;1100;0.0;472.6;23.5;95.0;0.8;0.0
2021-11-04;42.11;1200;0.0;1265.0;25.8;84.0;1.1;0.0
2021-11-04;42.11;1900;0.0;725.5;28.1;76.0;2.3;0.0
2021-11-04;42.11;1500;0.0;1787.9;29.5;65.0;1.5;0.0
2021-11-04;42.11;1600;0.0;2433.0;30.1;64.0;2.9;0.0
2021-11-04;42.11;1700;0.0;2536.3;30.1;67.0;1.8;0.0
2021-11-04;42.11;1800;0.0;1836.9;29.3;67.0;1.8;0.0
2021-11-04;42.11;1400;0.0;3829.2;30.2;67.0;2.2;0.0
2021-11-04;42.11;2000;0.0;270.5;26.7;80.0;3.1;0.0
2021-11-04;42.11;2100;0.0;43.5;25.2;85.0;2.0;0.0
2021-11-04;42.11;2200;0.0;0.0;24.8;89.0;1.1;0.0
2021-11-04;42.11;1300;0.2;2821.9;28.4;71.0;2.6;0.0
2021-11-04;42.11;2300;0.0;0.0;24.5;90.0;0.8;0.0
2021-11-05;42.11;0;0.0;0.0;23.7;80.0;1.0;0.0
2021-11-05;42.11;900;0.0;7.6;20.5;96.0;1.6;0.0
2021-11-05;42.11;800;0.0;0.0;20.5;95.0;1.3;0.0
2021-11-05;42.11;700;0.0;0.0;20.7;94.0;0.9;0.0
2021-11-05;42.11;600;0.0;0.0;20.8;95.0;1.2;0.0
2021-11-05;42.11;1100;0.0;1291.8;25.5;75.0;3.9;0.0
2021-11-05;42.11;400;0.0;0.0;21.4;91.0;0.3;0.0
2021-11-05;42.11;300;0.0;0.0;22.2;89.0;1.2;0.0
2021-11-05;42.11;200;0.0;0.0;22.4;87.0;0.7;0.0
2021-11-05;42.11;100;0.0;0.0;23.4;82.0;0.9;0.0
2021-11-05;42.11;1000;0.0;439.9;23.3;84.0;2.4;0.0
2021-11-05;42.11;500;0.0;0.0;20.9;94.0;0.7;0.0
2021-11-05;42.11;1200;0.0;1535.5;26.0;72.0;3.3;0.0
2021-11-05;42.11;1300;0.0;1351.9;27.0;65.0;4.0;0.0
2021-11-05;42.11;2200;0.0;39.8;26.3;73.0;1.3;0.0
2021-11-05;42.11;2100;0.0;39.8;26.3;73.0;1.3;0.0
2021-11-05;42.11;2000;0.0;358.5;27.4;65.0;2.4;0.0
2021-11-05;42.11;1900;0.0;844.0;28.5;64.0;2.4;0.0
2021-11-05;42.11;2300;0.0;0.0;25.1;79.0;1.2;0.0
2021-11-05;42.11;1700;0.0;1283.9;28.8;61.0;2.8;0.0
2021-11-05;42.11;1600;0.0;1721.9;28.2;62.0;3.7;0.0
2021-11-05;42.11;1500;0.0;1205.4;28.4;62.0;2.4;0.0
2021-11-05;42.11;1400;0.0;1364.9;27.6;66.0;1.9;0.0
2021-11-05;42.11;1800;0.0;1050.9;28.4;64.0;2.5;0.0
2021-11-06;41.99;100;0.0;0.0;26.0;56.0;1.4;-0.11999999999999744
2021-11-06;41.99;200;0.0;0.0;24.6;65.0;1.3;0.0
2021-11-06;41.99;300;0.0;0.0;24.6;66.0;1.7;0.0
2021-11-06;41.99;400;0.0;0.0;23.7;70.0;1.0;0.0
2021-11-06;41.99;0;0.0;0.0;26.6;54.0;0.9;0.0
2021-11-06;41.99;700;0.0;0.0;22.6;74.0;1.4;0.0
2021-11-06;41.99;800;0.0;0.0;21.7;79.0;0.8;0.0
2021-11-06;41.99;900;0.0;9.9;21.3;81.0;1.5;0.0
2021-11-06;41.99;500;0.0;0.0;23.7;70.0;0.3;0.0
2021-11-06;41.99;1000;0.0;402.4;23.4;72.0;1.1;0.0
2021-11-06;41.99;600;0.0;0.0;23.1;73.0;1.2;0.0
2021-11-06;41.99;1100;0.0;1194.0;26.5;64.0;2.0;0.0
2021-11-06;41.99;1200;0.0;1684.0;27.7;62.0;2.6;0.0
2021-11-06;41.99;1900;0.0;1462.3;33.6;40.0;2.6;0.0
2021-11-06;41.99;1500;0.0;2812.9;32.7;44.0;2.2;0.0
2021-11-06;41.99;1600;0.0;3019.8;33.0;45.0;2.3;0.0
2021-11-06;41.99;1700;0.0;2637.1;32.4;44.0;2.0;0.0
2021-11-06;41.99;1800;0.0;1756.7;32.7;40.0;1.4;0.0
2021-11-06;41.99;1400;0.0;2446.2;30.9;53.0;2.6;0.0
2021-11-06;41.99;2100;0.0;52.9;30.9;46.0;0.9;0.0
2021-11-06;41.99;2200;0.0;0.0;28.8;54.0;1.4;0.0
2021-11-06;41.99;2300;0.0;0.0;27.8;56.0;2.6;0.0
2021-11-06;41.99;1300;0.0;1944.2;30.3;57.0;2.2;0.0
2021-11-06;41.99;2000;0.0;412.7;33.1;40.0;1.1;0.0
2021-11-07;41.99;0;0.0;0.0;26.7;48.0;1.7;0.0
2021-11-07;41.99;900;0.0;1.8;21.0;79.0;0.4;0.0
2021-11-07;41.99;800;0.0;0.0;21.4;78.0;0.5;0.0
2021-11-07;41.99;700;0.0;0.0;22.4;72.0;0.7;0.0
2021-11-07;41.99;600;0.0;0.0;22.4;71.0;0.8;0.0
2021-11-07;41.99;1100;0.0;598.4;25.0;73.0;1.1;0.0
2021-11-07;41.99;400;0.0;0.0;23.3;62.0;1.0;0.0
2021-11-07;41.99;300;0.0;0.0;23.2;63.0;0.6;0.0
2021-11-07;41.99;200;0.0;0.0;24.7;55.0;0.7;0.0
2021-11-07;41.99;100;0.0;0.0;26.3;50.0;1.9;0.0
2021-11-07;41.99;1000;0.0;175.6;23.3;75.0;0.6;0.0
2021-11-07;41.99;500;0.0;0.0;23.6;67.0;1.4;0.0
